gameId,enemyAlg,playerAlg,result,turns
1,4,3,Player,17
2,4,3,EnemyWin,13
3,4,3,EnemyWin,23
4,4,3,Draw,227
5,4,3,EnemyWin,42
6,4,3,EnemyWin,11
7,4,3,Player,29
8,4,3,EnemyWin,19
9,4,3,Player,8
10,4,3,Player,40
11,4,3,EnemyWin,19
12,4,3,EnemyWin,13
13,4,3,EnemyWin,14
14,4,3,Player,35
15,4,3,EnemyWin,19
16,4,3,EnemyWin,87
17,4,3,Player,41
18,4,3,EnemyWin,33
19,4,3,Draw,94
20,4,3,EnemyWin,19
21,4,3,Player,45
22,4,3,EnemyWin,16
23,4,3,Player,33
24,4,3,EnemyWin,12
25,4,3,EnemyWin,33
26,4,3,Player,28
27,4,3,Player,48
28,4,3,Player,8
29,4,3,Player,12
30,4,3,EnemyWin,26
31,4,3,EnemyWin,13
32,4,3,EnemyWin,26
33,4,3,Draw,147
34,4,3,EnemyWin,73
35,4,3,EnemyWin,15
36,4,3,Player,32
37,4,3,Player,42
38,4,3,Draw,52
39,4,3,Player,34
40,4,3,EnemyWin,13
41,4,3,Player,23
42,4,3,EnemyWin,36
43,4,3,Player,18
44,4,3,Draw,73
45,4,3,Player,45
46,4,3,Player,21
47,4,3,EnemyWin,37
48,4,3,EnemyWin,43
49,4,3,EnemyWin,10
50,4,3,Player,36
51,4,3,EnemyWin,36
52,4,3,EnemyWin,19
53,4,3,EnemyWin,60
54,4,3,Draw,129
55,4,3,EnemyWin,11
56,4,3,EnemyWin,20
57,4,3,Player,14
58,4,3,EnemyWin,76
59,4,3,Draw,71
60,4,3,Draw,66
61,4,3,EnemyWin,27
62,4,3,EnemyWin,27
63,4,3,EnemyWin,19
64,4,3,EnemyWin,104
65,4,3,EnemyWin,20
66,4,3,EnemyWin,24
67,4,3,Player,18
68,4,3,Player,21
69,4,3,Draw,48
70,4,3,EnemyWin,8
71,4,3,EnemyWin,42
72,4,3,Player,30
73,4,3,EnemyWin,11
74,4,3,EnemyWin,75
75,4,3,EnemyWin,29
76,4,3,Player,16
77,4,3,EnemyWin,17
78,4,3,EnemyWin,16
79,4,3,EnemyWin,61
80,4,3,Player,26
81,4,3,EnemyWin,12
82,4,3,Player,21
83,4,3,EnemyWin,11
84,4,3,Player,21
85,4,3,Player,30
86,4,3,Player,47
87,4,3,Player,12
88,4,3,Player,18
89,4,3,Player,36
90,4,3,EnemyWin,16
91,4,3,Player,57
92,4,3,Player,16
93,4,3,EnemyWin,13
94,4,3,EnemyWin,77
95,4,3,Player,42
96,4,3,Player,23
97,4,3,Player,30
98,4,3,EnemyWin,34
99,4,3,EnemyWin,17
100,4,3,EnemyWin,16
101,4,3,Draw,55
102,4,3,EnemyWin,15
103,4,3,EnemyWin,17
104,4,3,Player,29
105,4,3,Player,39
106,4,3,Player,55
107,4,3,Player,42
108,4,3,Player,8
109,4,3,EnemyWin,18
110,4,3,Player,23
111,4,3,Player,21
112,4,3,Player,8
113,4,3,EnemyWin,19
114,4,3,EnemyWin,14
115,4,3,Player,22
116,4,3,EnemyWin,15
117,4,3,EnemyWin,29
118,4,3,EnemyWin,46
119,4,3,EnemyWin,12
120,4,3,EnemyWin,7
121,4,3,EnemyWin,24
122,4,3,Player,27
123,4,3,Player,17
124,4,3,Player,18
125,4,3,Player,16
126,4,3,EnemyWin,11
127,4,3,EnemyWin,8
128,4,3,EnemyWin,18
129,4,3,Player,52
130,4,3,EnemyWin,60
131,4,3,Draw,300
132,4,3,Player,47
133,4,3,EnemyWin,20
134,4,3,EnemyWin,29
135,4,3,Player,33
136,4,3,EnemyWin,15
137,4,3,EnemyWin,27
138,4,3,Draw,88
139,4,3,EnemyWin,41
140,4,3,EnemyWin,86
141,4,3,Draw,71
142,4,3,EnemyWin,47
143,4,3,Player,17
144,4,3,EnemyWin,11
145,4,3,EnemyWin,33
146,4,3,EnemyWin,36
147,4,3,EnemyWin,51
148,4,3,EnemyWin,23
149,4,3,EnemyWin,18
150,4,3,EnemyWin,85
151,4,3,EnemyWin,15
152,4,3,Player,15
153,4,3,EnemyWin,78
154,4,3,Player,28
155,4,3,EnemyWin,201
156,4,3,EnemyWin,32
157,4,3,EnemyWin,19
158,4,3,Player,10
159,4,3,Player,18
160,4,3,Player,39
161,4,3,EnemyWin,19
162,4,3,EnemyWin,24
163,4,3,Player,35
164,4,3,Player,15
165,4,3,EnemyWin,11
166,4,3,EnemyWin,12
167,4,3,EnemyWin,11
168,4,3,Player,33
169,4,3,Player,45
170,4,3,EnemyWin,15
171,4,3,EnemyWin,22
172,4,3,EnemyWin,66
173,4,3,EnemyWin,21
174,4,3,EnemyWin,78
175,4,3,EnemyWin,50
176,4,3,Player,24
177,4,3,Player,22
178,4,3,EnemyWin,27
179,4,3,Player,22
180,4,3,EnemyWin,36
181,4,3,EnemyWin,12
182,4,3,Player,35
183,4,3,EnemyWin,59
184,4,3,EnemyWin,18
185,4,3,EnemyWin,29
186,4,3,EnemyWin,18
187,4,3,Draw,105
188,4,3,EnemyWin,28
189,4,3,Player,19
190,4,3,Player,15
191,4,3,EnemyWin,18
192,4,3,Player,13
193,4,3,Player,30
194,4,3,EnemyWin,18
195,4,3,EnemyWin,25
196,4,3,Player,8
197,4,3,EnemyWin,17
198,4,3,Player,24
199,4,3,Player,16
200,4,3,Draw,300
201,4,2,EnemyWin,60
202,4,2,Player,17
203,4,2,EnemyWin,21
204,4,2,Player,12
205,4,2,EnemyWin,104
206,4,2,EnemyWin,15
207,4,2,EnemyWin,21
208,4,2,Player,12
209,4,2,Player,11
210,4,2,EnemyWin,20
211,4,2,Draw,81
212,4,2,Player,22
213,4,2,Player,29
214,4,2,Player,33
215,4,2,Player,15
216,4,2,EnemyWin,56
217,4,2,EnemyWin,14
218,4,2,EnemyWin,10
219,4,2,Draw,46
220,4,2,Player,39
221,4,2,EnemyWin,29
222,4,2,EnemyWin,61
223,4,2,EnemyWin,22
224,4,2,EnemyWin,17
225,4,2,Player,18
226,4,2,EnemyWin,13
227,4,2,EnemyWin,63
228,4,2,Draw,57
229,4,2,EnemyWin,25
230,4,2,Player,24
231,4,2,Player,30
232,4,2,EnemyWin,21
233,4,2,Player,18
234,4,2,EnemyWin,23
235,4,2,Player,16
236,4,2,EnemyWin,14
237,4,2,EnemyWin,42
238,4,2,Draw,58
239,4,2,EnemyWin,39
240,4,2,EnemyWin,38
241,4,2,EnemyWin,18
242,4,2,EnemyWin,43
243,4,2,EnemyWin,52
244,4,2,Player,39
245,4,2,EnemyWin,99
246,4,2,EnemyWin,68
247,4,2,EnemyWin,27
248,4,2,EnemyWin,25
249,4,2,EnemyWin,12
250,4,2,EnemyWin,37
251,4,2,Player,42
252,4,2,EnemyWin,8
253,4,2,EnemyWin,18
254,4,2,Player,24
255,4,2,EnemyWin,41
256,4,2,EnemyWin,66
257,4,2,Player,17
258,4,2,EnemyWin,33
259,4,2,EnemyWin,25
260,4,2,Player,29
261,4,2,Player,22
262,4,2,EnemyWin,13
263,4,2,Player,17
264,4,2,Player,16
265,4,2,Player,46
266,4,2,EnemyWin,17
267,4,2,EnemyWin,41
268,4,2,EnemyWin,239
269,4,2,Draw,46
270,4,2,EnemyWin,36
271,4,2,EnemyWin,29
272,4,2,EnemyWin,13
273,4,2,EnemyWin,97
274,4,2,EnemyWin,17
275,4,2,EnemyWin,24
276,4,2,EnemyWin,11
277,4,2,EnemyWin,20
278,4,2,EnemyWin,109
279,4,2,Player,27
280,4,2,EnemyWin,13
281,4,2,EnemyWin,58
282,4,2,EnemyWin,29
283,4,2,EnemyWin,98
284,4,2,EnemyWin,14
285,4,2,EnemyWin,25
286,4,2,Draw,300
287,4,2,Draw,47
288,4,2,EnemyWin,22
289,4,2,EnemyWin,11
290,4,2,EnemyWin,59
291,4,2,EnemyWin,22
292,4,2,Player,15
293,4,2,EnemyWin,106
294,4,2,EnemyWin,54
295,4,2,EnemyWin,65
296,4,2,Player,24
297,4,2,EnemyWin,11
298,4,2,EnemyWin,14
299,4,2,EnemyWin,16
300,4,2,EnemyWin,19
301,4,2,Player,29
302,4,2,Player,33
303,4,2,Player,10
304,4,2,EnemyWin,22
305,4,2,Player,12
306,4,2,EnemyWin,11
307,4,2,Player,8
308,4,2,EnemyWin,43
309,4,2,EnemyWin,31
310,4,2,EnemyWin,23
311,4,2,Player,10
312,4,2,Player,16
313,4,2,EnemyWin,36
314,4,2,EnemyWin,13
315,4,2,Draw,71
316,4,2,EnemyWin,23
317,4,2,Player,11
318,4,2,EnemyWin,67
319,4,2,Player,10
320,4,2,EnemyWin,87
321,4,2,EnemyWin,11
322,4,2,EnemyWin,18
323,4,2,Player,41
324,4,2,Player,17
325,4,2,EnemyWin,31
326,4,2,EnemyWin,57
327,4,2,Player,18
328,4,2,Player,10
329,4,2,Player,12
330,4,2,EnemyWin,75
331,4,2,EnemyWin,31
332,4,2,EnemyWin,8
333,4,2,EnemyWin,71
334,4,2,Draw,103
335,4,2,EnemyWin,11
336,4,2,Player,40
337,4,2,EnemyWin,12
338,4,2,EnemyWin,27
339,4,2,Player,33
340,4,2,Player,18
341,4,2,EnemyWin,53
342,4,2,EnemyWin,11
343,4,2,Draw,40
344,4,2,EnemyWin,25
345,4,2,EnemyWin,17
346,4,2,Player,46
347,4,2,Player,14
348,4,2,Player,8
349,4,2,EnemyWin,12
350,4,2,EnemyWin,27
351,4,2,EnemyWin,11
352,4,2,EnemyWin,71
353,4,2,EnemyWin,74
354,4,2,EnemyWin,11
355,4,2,Player,22
356,4,2,EnemyWin,25
357,4,2,EnemyWin,11
358,4,2,Player,8
359,4,2,EnemyWin,21
360,4,2,EnemyWin,11
361,4,2,EnemyWin,11
362,4,2,EnemyWin,14
363,4,2,EnemyWin,19
364,4,2,EnemyWin,13
365,4,2,EnemyWin,8
366,4,2,Draw,58
367,4,2,Player,29
368,4,2,EnemyWin,18
369,4,2,EnemyWin,22
370,4,2,EnemyWin,48
371,4,2,Player,10
372,4,2,EnemyWin,31
373,4,2,EnemyWin,13
374,4,2,EnemyWin,11
375,4,2,Player,54
376,4,2,EnemyWin,56
377,4,2,Player,27
378,4,2,Player,16
379,4,2,EnemyWin,39
